year,round,total_points,tele_points,jury_points,from_country_name,to_country_name,capital_distance_km,border_distance_km
2015,final,0,NA,NA,Cyprus,Austria,2014.377710754933,1865.5481829984174
2015,final,0,NA,NA,Cyprus,Germany,2489.880478994745,2107.0404276168374
2015,final,10,NA,NA,Czech Republic,Sweden,1054.6606462405734,480.76736776705883
2015,final,8,NA,NA,Czech Republic,Russia,1665.2464862635038,477.4536244241864
2015,final,7,NA,NA,Czech Republic,Italy,922.664209327543,223.3044927098001
2015,final,6,NA,NA,Czech Republic,Belgium,721.6017898138396,405.2611547941135
2015,final,0,NA,NA,Czech Republic,Australia,16042.207569872064,12200.057036762933
2015,final,5,NA,NA,Czech Republic,Latvia,995.1485615945802,677.4772021418736
2015,final,0,NA,NA,Czech Republic,Estonia,1227.6024816763536,884.1397931903443
2015,final,0,NA,NA,Czech Republic,Norway,1118.041144800522,877.689232277126
2015,final,0,NA,NA,Czech Republic,Israel,2660.7698417908114,2265.40689494265
2015,final,3,NA,NA,Czech Republic,Serbia,738.6380805333104,329.2072405206581
2015,final,4,NA,NA,Czech Republic,Georgia,2502.2981389212737,1746.8392884992056
2015,final,12,NA,NA,Czech Republic,Azerbaijan,2941.215575558953,2223.5117502830394
2015,final,0,NA,NA,Czech Republic,Montenegro,925.8547795142916,584.9783238089999
2015,final,0,NA,NA,Czech Republic,Slovenia,447.9134642515385,200.47579179242078
2015,final,0,NA,NA,Czech Republic,Romania,1077.6022797651087,321.1065784712401
2015,final,2,NA,NA,Czech Republic,Armenia,2578.332459042666,2126.2287396766797
2015,final,0,NA,NA,Czech Republic,Albania,1057.9136787829511,696.6108164523014
2015,final,0,NA,NA,Czech Republic,Lithuania,895.0598277013297,562.1605023463352
2015,final,0,NA,NA,Czech Republic,Greece,1533.1943496421227,919.9006171300109
2015,final,1,NA,NA,Czech Republic,Hungary,443.5762589290834,69.06271950779836
2015,final,0,NA,NA,Czech Republic,Spain,1775.021723443019,1068.0355429726676
2015,final,0,NA,NA,Czech Republic,Cyprus,2254.8502659678156,1937.672732332775
2015,final,0,NA,NA,Czech Republic,Poland,515.0589909802177,0
2015,final,0,NA,NA,Czech Republic,United Kingdom,1035.3242737200585,755.042953987983
2015,final,0,NA,NA,Czech Republic,France,886.0194336847475,313.97202758953966
2015,final,0,NA,NA,Czech Republic,Austria,250.89495222374723,0
2015,final,0,NA,NA,Czech Republic,Germany,280.5456754310329,0
2015,final,12,NA,NA,Denmark,Sweden,523.2095091435413,4.6600094472999585
2015,final,10,NA,NA,Denmark,Russia,1560.4447676197253,295.37808761203655
2015,final,5,NA,NA,Denmark,Italy,1531.9424277221522,830.9265061924998
2015,final,7,NA,NA,Denmark,Belgium,767.2078770327018,450.36330405006447
2015,final,8,NA,NA,Denmark,Australia,16041.732964570949,12525.45134842051
2015,final,4,NA,NA,Denmark,Latvia,726.5280451084657,384.95896342041084
2015,final,6,NA,NA,Denmark,Estonia,835.3544132673672,521.6190512463606
2015,final,3,NA,NA,Denmark,Norway,483.1946574606389,112.54233614878923
2015,final,0,NA,NA,Denmark,Israel,3188.8738535492616,2891.9145422610904
2015,final,0,NA,NA,Denmark,Serbia,1329.6950088131036,1030.973753406242
2015,final,0,NA,NA,Denmark,Georgia,2789.3616786087905,2196.2355516795537
2015,final,0,NA,NA,Denmark,Azerbaijan,3196.647244250815,2660.7656798291923
2015,final,0,NA,NA,Denmark,Montenegro,1548.7795684061239,1303.4799399600813
2015,final,0,NA,NA,Denmark,Slovenia,1078.4644754271947,902.848395408377
2015,final,2,NA,NA,Denmark,Romania,1574.2200623476922,947.1818150240105
2015,final,0,NA,NA,Denmark,Armenia,2896.757313958133,2584.266968600538
2015,final,0,NA,NA,Denmark,Albania,1680.4537978303915,1412.7061457790378
2015,final,1,NA,NA,Denmark,Lithuania,815.8218351243546,367.9426513606469
2015,final,0,NA,NA,Denmark,Greece,2136.776222249128,1620.4640961364844
2015,final,0,NA,NA,Denmark,Hungary,1013.5393247194876,789.6683703256409
2015,final,0,NA,NA,Denmark,Spain,2073.4198833907963,1441.763296098993
2015,final,0,NA,NA,Denmark,Cyprus,2775.9437384591765,2578.0368491610147
2015,final,0,NA,NA,Denmark,Poland,669.7518586492619,95.31242627619709
2015,final,0,NA,NA,Denmark,United Kingdom,955.3462648445892,514.7014898114614
2015,final,0,NA,NA,Denmark,France,1026.684677433644,587.0492715459067
2015,final,0,NA,NA,Denmark,Austria,870.915436479947,651.4932816384953
2015,final,0,NA,NA,Denmark,Germany,355.57494781711836,0
2015,final,10,NA,NA,Estonia,Sweden,376.7430249997358,151.8860049556654
2015,final,12,NA,NA,Estonia,Russia,868.2944714139119,0
2015,final,3,NA,NA,Estonia,Italy,2124.230982121904,1371.3752378461718
2015,final,7,NA,NA,Estonia,Belgium,1600.2249577519437,1279.9326404320493
2015,final,5,NA,NA,Estonia,Australia,15243.634648011082,11764.020050764208
2015,final,6,NA,NA,Estonia,Latvia,276.5441621886168,0
2015,final,0,NA,NA,Estonia,Estonia,0,0
2015,final,4,NA,NA,Estonia,Norway,785.0120727598608,553.9232445627312
2015,final,0,NA,NA,Estonia,Israel,3172.6902803854755,2764.1087722427096
2015,final,0,NA,NA,Estonia,Serbia,1650.1228326817734,1312.1785135580744
2015,final,1,NA,NA,Estonia,Georgia,2405.1659165792735,1789.0077648447077
2015,final,0,NA,NA,Estonia,Azerbaijan,2745.562754422613,2192.460422970254
2015,final,0,NA,NA,Estonia,Montenegro,1926.3447834852343,1609.816281581588
2015,final,0,NA,NA,Estonia,Slovenia,1634.510453415454,1286.5509425046014
2015,final,0,NA,NA,Estonia,Romania,1670.5491493615475,1029.4455758454571
2015,final,0,NA,NA,Estonia,Armenia,2547.159951184004,2154.972335171498
2015,final,0,NA,NA,Estonia,Albania,2041.864740731558,1703.3968806602174
2015,final,2,NA,NA,Estonia,Lithuania,529.4310351321072,154.182361897782
2015,final,0,NA,NA,Estonia,Greece,2386.249315428866,1754.3324314212093
2015,final,8,NA,NA,Estonia,Hungary,1377.3760313614005,1038.6729729311503
2015,final,0,NA,NA,Estonia,Spain,2892.713689111707,2166.5150414817863
2015,final,0,NA,NA,Estonia,Cyprus,2770.5969418605405,2488.1778814729028
2015,final,0,NA,NA,Estonia,Poland,831.703757424123,392.5975567990461
2015,final,0,NA,NA,Estonia,United Kingdom,1782.1750522355976,1282.955911991464
2015,final,0,NA,NA,Estonia,France,1857.2061041616282,1345.3670387475197
2015,final,0,NA,NA,Estonia,Austria,1361.956733376711,1074.171962448547
2015,final,0,NA,NA,Estonia,Germany,1040.5285029288887,634.4896737890421
2015,final,12,NA,NA,Finland,Sweden,395.04835880540656,0
2015,final,8,NA,NA,Finland,Russia,892.9578609010858,0
2015,final,2,NA,NA,Finland,Italy,2202.1810869496335,1524.7922069533486
2015,final,7,NA,NA,Finland,Belgium,1649.999658545765,1311.9482812993683
2015,final,5,NA,NA,Finland,Australia,15219.204831003113,11556.936065278413
2015,final,6,NA,NA,Finland,Latvia,359.8144004186514,216.14547152383702
2015,final,10,NA,NA,Finland,Estonia,83.27161009830648,50.646799873741394
2015,final,4,NA,NA,Finland,Norway,786.4355294893247,0
2015,final,3,NA,NA,Finland,Israel,3247.246461480426,3075.8499766170007
2015,final,0,NA,NA,Finland,Serbia,1733.2006590955841,1527.7293044917715
2015,final,0,NA,NA,Finland,Georgia,2457.422034715689,2057.377152666238
2015,final,0,NA,NA,Finland,Azerbaijan,2789.714007637475,2426.5055691447374
2015,final,0,NA,NA,Finland,Montenegro,2009.2095650058848,1826.0422247657912
2015,final,1,NA,NA,Finland,Slovenia,1712.4351939134006,1479.6178322184005
2015,final,0,NA,NA,Finland,Romania,1752.1843349363514,1300.9334406636005
2015,final,0,NA,NA,Finland,Armenia,2601.963710382908,2409.088898392516
2015,final,0,NA,NA,Finland,Albania,2124.950553357416,1918.8887574714142
2015,final,0,NA,NA,Finland,Lithuania,611.1353933898408,376.26103760328897
2015,final,0,NA,NA,Finland,Greece,2469.1190021770885,2020.6102306532791
2015,final,0,NA,NA,Finland,Hungary,1459.4102661463157,1252.4213825605304
2015,final,0,NA,NA,Finland,Spain,2949.212381534193,2258.939501108393
2015,final,0,NA,NA,Finland,Cyprus,2846.38230054645,2798.353755501049
2015,final,0,NA,NA,Finland,Poland,913.8381404275138,582.6306927950636
2015,final,0,NA,NA,Finland,United Kingdom,1820.8750306967802,1107.7512821480204
2015,final,0,NA,NA,Finland,France,1908.6417100303945,1435.5791798206274
2015,final,0,NA,NA,Finland,Austria,1440.7993995596426,1261.0935369550696
2015,final,0,NA,NA,Finland,Germany,1106.0830111990174,707.0489220354175
2015,final,8,NA,NA,France,Sweden,1544.4681782377525,784.9810722844456
2015,final,10,NA,NA,France,Russia,2486.7190442330457,993.4024836330855
2015,final,6,NA,NA,France,Italy,1106.5627294250526,0
2015,final,12,NA,NA,France,Belgium,261.48260690909154,0
2015,final,2,NA,NA,France,Australia,16926.92745544417,12780.227132345579
2015,final,7,NA,NA,France,Latvia,1705.5817152156378,1170.8961809885582
2015,final,0,NA,NA,France,Estonia,1857.2061041616282,1345.3670387475197
2015,final,0,NA,NA,France,Norway,1341.4158109046327,818.2389872717155
2015,final,0,NA,NA,France,Israel,3332.2249480637665,2451.9790070292565
2015,final,0,NA,NA,France,Serbia,1446.750786894309,789.9898160502496
2015,final,0,NA,NA,France,Georgia,3367.866884136634,2462.779171471208
2015,final,0,NA,NA,France,Azerbaijan,3812.2796268115635,2916.2523012841093
2015,final,0,NA,NA,France,Montenegro,1492.6826388076415,729.6767740445057
2015,final,0,NA,NA,France,Slovenia,966.3567670474927,430.3179784142832
2015,final,0,NA,NA,France,Romania,1871.3077063434655,922.8119999021128
2015,final,3,NA,NA,France,Armenia,3431.980810168314,2795.970749013617
2015,final,0,NA,NA,France,Albania,1602.576086959996,800.4682090445747
2015,final,0,NA,NA,France,Lithuania,1698.7063499131116,1114.2024110747345
2015,final,0,NA,NA,France,Greece,2098.0044075300084,886.7165462632787
2015,final,1,NA,NA,France,Hungary,1248.5113093748319,623.4449985331775
2015,final,5,NA,NA,France,Spain,1054.1666630514565,0
2015,final,0,NA,NA,France,Cyprus,2951.7292218084226,2116.070412421923
2015,final,4,NA,NA,France,Poland,1366.8987689103164,517.3098076598455
2015,final,0,NA,NA,France,United Kingdom,340.7932919518243,33.164848951846
2015,final,0,NA,NA,France,France,0,0
2015,final,0,NA,NA,France,Austria,1034.4754078707626,148.37584260404788
2015,final,0,NA,NA,France,Germany,877.5923297265384,0
2015,final,7,NA,NA,Georgia,Sweden,2685.3081320813026,2130.0286212886786
2015,final,5,NA,NA,Georgia,Russia,1643.9918529882063,0
2015,final,8,NA,NA,Georgia,Italy,2661.5999267328307,1813.3839824811091
2015,final,6,NA,NA,Georgia,Belgium,3223.8833954980487,2641.039753907894
2015,final,0,NA,NA,Georgia,Australia,13613.239052280018,9853.426729930472
2015,final,4,NA,NA,Georgia,Latvia,2242.924094859109,1624.669050264771
2015,final,2,NA,NA,Georgia,Estonia,2405.1659165792735,1789.0077648447077
2015,final,0,NA,NA,Georgia,Norway,3072.786287180374,2580.5782418790786
2015,final,1,NA,NA,Georgia,Israel,1395.3055108784483,1040.22156057183
2015,final,0,NA,NA,Georgia,Serbia,1991.2798810105808,1374.2961029805974
2015,final,0,NA,NA,Georgia,Georgia,0,0
2015,final,10,NA,NA,Georgia,Azerbaijan,451.6741725661031,0
2015,final,0,NA,NA,Georgia,Montenegro,2100.2213950482574,1590.5444317222193
2015,final,0,NA,NA,Georgia,Slovenia,2457.8914322789024,1866.1755000683386
2015,final,0,NA,NA,Georgia,Romania,1544.0184827328771,844.1106843175447
2015,final,12,NA,NA,Georgia,Armenia,173.24408204984064,0
2015,final,0,NA,NA,Georgia,Albania,2071.9809969209746,1588.8923908892737
2015,final,3,NA,NA,Georgia,Lithuania,2026.2304230073203,1570.802029940898
2015,final,0,NA,NA,Georgia,Greece,1839.9919805323343,1116.5427281494162
2015,final,0,NA,NA,Georgia,Hungary,2122.50788493049,1416.7555865953486
2015,final,0,NA,NA,Georgia,Spain,4012.226982299399,2968.5256273957475
2015,final,0,NA,NA,Georgia,Cyprus,1231.7658233471075,885.5263642165773
2015,final,0,NA,NA,Georgia,Poland,2135.503685628826,1434.2546595251265
2015,final,0,NA,NA,Georgia,United Kingdom,3535.550579781512,2977.8312547268056
2015,final,0,NA,NA,Georgia,France,3367.866884136634,2462.779171471208
2015,final,0,NA,NA,Georgia,Austria,2333.847238315584,1836.7243854528167
2015,final,0,NA,NA,Georgia,Germany,2632.5309712772287,2056.04792674501
2015,final,10,NA,NA,Germany,Sweden,812.1864031217539,73.18452383000073
2015,final,12,NA,NA,Germany,Russia,1609.1594306302218,356.2860685780352
2015,final,3,NA,NA,Germany,Italy,1182.5245305256917,47.7648856717172
2015,final,8,NA,NA,Germany,Belgium,652.0964512958923,0
2015,final,7,NA,NA,Germany,Australia,16072.826682049297,12497.232599459425
2015,final,6,NA,NA,Germany,Latvia,846.7091458228915,495.8577433289371
2015,final,2,NA,NA,Germany,Estonia,1040.5285029288887,634.4896737890421
2015,final,4,NA,NA,Germany,Norway,838.4943193633948,332.58871870302477
2015,final,5,NA,NA,Germany,Israel,2899.8272747208293,2446.5590780384828
2015,final,0,NA,NA,Germany,Serbia,999.9775562880633,473.2653844910086
2015,final,0,NA,NA,Germany,Georgia,2632.5309712772287,2056.04792674501
2015,final,0,NA,NA,Germany,Azerbaijan,3059.565955536095,2532.2614280888492
2015,final,0,NA,NA,Germany,Montenegro,1202.910661085284,637.893178186265
2015,final,0,NA,NA,Germany,Slovenia,722.9832379974197,118.4571832999068
2015,final,0,NA,NA,Germany,Romania,1294.3437663978834,557.646871661766
2015,final,0,NA,NA,Germany,Armenia,2723.2020858179526,2438.805364464045
2015,final,0,NA,NA,Germany,Albania,1334.9682937461848,749.3681968521873
2015,final,0,NA,NA,Germany,Lithuania,821.2340278909386,457.99498321467087
2015,final,0,NA,NA,Germany,Greece,1802.9861551843044,971.1521066336906
2015,final,1,NA,NA,Germany,Hungary,689.5596726019957,219.6340336075849
2015,final,0,NA,NA,Germany,Spain,1869.0482667034403,668.4746914208094
2015,final,0,NA,NA,Germany,Cyprus,2489.880478994745,2107.0404276168374
2015,final,0,NA,NA,Germany,Poland,516.4296728054486,0
2015,final,0,NA,NA,Germany,United Kingdom,930.6441699526184,296.78698643634556
2015,final,0,NA,NA,Germany,France,877.5923297265384,0
2015,final,0,NA,NA,Germany,Austria,523.9912819071477,0
2015,final,0,NA,NA,Germany,Germany,0,0
2015,final,4,NA,NA,Greece,Sweden,2408.780777593859,1682.7220526273973
2015,final,8,NA,NA,Greece,Russia,2230.4809616027587,633.3727221310984
2015,final,12,NA,NA,Greece,Italy,1052.2398448861607,103.61756722230282
2015,final,7,NA,NA,Greece,Belgium,2089.6290352871424,1525.4702505981359
2015,final,5,NA,NA,Greece,Australia,15211.414144146274,11069.78057267708
2015,final,3,NA,NA,Greece,Latvia,2111.059473570791,1548.9862428221002
2015,final,0,NA,NA,Greece,Estonia,2386.249315428866,1754.3324314212093
2015,final,0,NA,NA,Greece,Norway,2605.410750014397,2102.3326637973314
2015,final,0,NA,NA,Greece,Israel,1252.0065577379887,724.7071512689745
2015,final,0,NA,NA,Greece,Serbia,807.1843871053173,114.58019241561726
2015,final,2,NA,NA,Greece,Georgia,1839.9919805323343,1116.5427281494162
2015,final,0,NA,NA,Greece,Azerbaijan,2261.155711298671,1491.3680540265625
2015,final,0,NA,NA,Greece,Montenegro,624.0981493393002,174.3004486411405
2015,final,0,NA,NA,Greece,Slovenia,1175.471813758137,690.026360716091
2015,final,0,NA,NA,Greece,Romania,743.9392251812968,217.207404403983
2015,final,1,NA,NA,Greece,Armenia,1805.9825559222102,1404.1280390862155
2015,final,6,NA,NA,Greece,Albania,500.4595687725855,0
2015,final,0,NA,NA,Greece,Lithuania,1860.8113691701355,1356.61074191377
2015,final,0,NA,NA,Greece,Greece,0,0
2015,final,0,NA,NA,Greece,Hungary,1123.7364502236474,560.0416358495469
2015,final,0,NA,NA,Greece,Spain,2368.4260089896898,1307.4080018202649
2015,final,10,NA,NA,Greece,Cyprus,914.9267348069926,393.18107769609156
2015,final,0,NA,NA,Greece,Poland,1600.5150013490384,833.4523152317705
2015,final,0,NA,NA,Greece,United Kingdom,2390.94541820638,1887.8084792605086
2015,final,0,NA,NA,Greece,France,2098.0044075300084,886.7165462632787
2015,final,0,NA,NA,Greece,Austria,1282.476031206599,768.3890262886734
2015,final,0,NA,NA,Greece,Germany,1802.9861551843044,971.1521066336906
2015,final,10,NA,NA,Hungary,Sweden,1318.195965214999,844.4686164709537
2015,final,6,NA,NA,Hungary,Russia,1566.3237961429668,639.395140643529
2015,final,2,NA,NA,Hungary,Italy,811.7014106940976,186.54958268363302
2015,final,12,NA,NA,Hungary,Belgium,1132.3374720918907,788.8608890092013
2015,final,8,NA,NA,Hungary,Australia,15721.128397407647,11872.693792599774
2015,final,5,NA,NA,Hungary,Latvia,1106.6509751299445,834.3221647663622
2015,final,7,NA,NA,Hungary,Estonia,1377.3760313614005,1038.6729729311503
2015,final,4,NA,NA,Hungary,Norway,1482.5605328026547,1264.023613050482
2015,final,0,NA,NA,Hungary,Israel,2218.17193113237,1884.8995505207718
2015,final,0,NA,NA,Hungary,Serbia,316.6438681483473,0
2015,final,3,NA,NA,Hungary,Georgia,2122.50788493049,1416.7555865953486
2015,final,0,NA,NA,Hungary,Azerbaijan,2569.6320136818244,1892.6335159539708
2015,final,0,NA,NA,Hungary,Montenegro,562.7020699813392,248.27899618271834
2015,final,0,NA,NA,Hungary,Slovenia,383.13643617363397,0
2015,final,1,NA,NA,Hungary,Romania,640.2320905951619,0
2015,final,0,NA,NA,Hungary,Armenia,2183.52600967896,1791.5078752436298
2015,final,0,NA,NA,Hungary,Albania,688.824507345795,358.56738033321324
2015,final,0,NA,NA,Hungary,Lithuania,908.8509303416175,614.0408114868366
2015,final,0,NA,NA,Hungary,Greece,1123.7364502236474,560.0416358495469
2015,final,0,NA,NA,Hungary,Hungary,0,0
2015,final,0,NA,NA,Hungary,Spain,1976.8118579721624,1130.4333806791358
2015,final,0,NA,NA,Hungary,Cyprus,1811.4851843408635,1555.2049143916581
2015,final,0,NA,NA,Hungary,Poland,545.6904437253922,78.19910894616353
2015,final,0,NA,NA,Hungary,United Kingdom,1451.1713967065305,1152.2464690364716
2015,final,0,NA,NA,Hungary,France,1248.5113093748319,623.4449985331775
2015,final,0,NA,NA,Hungary,Austria,217.13200167610094,0
2015,final,0,NA,NA,Hungary,Germany,689.5596726019957,219.6340336075849
2015,final,12,NA,NA,Iceland,Sweden,2134.521417163574,1237.4731774380102
2015,final,3,NA,NA,Iceland,Russia,3308.082536107747,1807.947494244309
2015,final,6,NA,NA,Iceland,Italy,3301.9031366107097,2434.9940318213557
2015,final,4,NA,NA,Iceland,Belgium,2129.7949388564616,1777.9631383501462
2015,final,8,NA,NA,Iceland,Australia,16750.01041478544,13342.974380700716
2015,final,7,NA,NA,Iceland,Latvia,2576.6191221584754,2021.8489759021704
2015,final,1,NA,NA,Iceland,Estonia,2449.1951949808526,1944.9600298957546
2015,final,10,NA,NA,Iceland,Norway,1747.414349167713,968.3178182002713
2015,final,5,NA,NA,Iceland,Israel,5287.19652570775,4806.483730485131
2015,final,0,NA,NA,Iceland,Serbia,3378.4606709940317,2884.112741495772
2015,final,0,NA,NA,Iceland,Georgia,4817.60585047344,4033.520291452142
2015,final,0,NA,NA,Iceland,Azerbaijan,5184.6482552164,4466.733244392881
2015,final,0,NA,NA,Iceland,Montenegro,3542.4400956936056,3117.48863200029
2015,final,2,NA,NA,Iceland,Slovenia,2998.0475340230996,2625.8903219062367
2015,final,0,NA,NA,Iceland,Romania,3675.4521569649396,2858.2152184365655
2015,final,0,NA,NA,Iceland,Armenia,4944.356871966462,4414.177267981597
2015,final,0,NA,NA,Iceland,Albania,3671.529892279378,3232.4868093699542
2015,final,0,NA,NA,Iceland,Lithuania,2794.0351647995767,2098.9821437671344
2015,final,0,NA,NA,Iceland,Greece,4163.643054787976,3458.905600129711
2015,final,0,NA,NA,Iceland,Hungary,3075.8257446963057,2619.023702655452
2015,final,0,NA,NA,Iceland,Spain,2894.1942771681934,2286.8251676389254
2015,final,0,NA,NA,Iceland,Cyprus,4875.944221801802,4489.07133546286
2015,final,0,NA,NA,Iceland,Poland,2770.0869751738933,1968.151039561344
2015,final,0,NA,NA,Iceland,United Kingdom,1891.3683574612944,785.1007157166289
2015,final,0,NA,NA,Iceland,France,2231.9964640296384,1770.681853987655
2015,final,0,NA,NA,Iceland,Austria,2889.5130604814835,2371.1417398415765
2015,final,0,NA,NA,Iceland,Germany,2388.5633889432706,1631.198781019571
2015,final,10,NA,NA,Ireland,Sweden,1629.2618150946862,1154.173097261417
2015,final,8,NA,NA,Ireland,Russia,2794.433557352851,1664.1595941566566
2015,final,6,NA,NA,Ireland,Italy,1883.586999808322,1189.3061224656335
2015,final,2,NA,NA,Ireland,Belgium,773.7638794986053,620.5655263266896
2015,final,5,NA,NA,Ireland,Australia,17242.300527434643,13874.182722609203
2015,final,12,NA,NA,Ireland,Latvia,1955.0449918119386,1727.6165502766362
2015,final,0,NA,NA,Ireland,Estonia,2002.1738762851485,1771.2820146806619
2015,final,4,NA,NA,Ireland,Norway,1265.7608814916773,843.6795809767443
2015,final,0,NA,NA,Ireland,Israel,4068.9885205258843,3922.7645909228995
2015,final,0,NA,NA,Ireland,Serbia,2146.9475974484967,1945.813596543895
2015,final,0,NA,NA,Ireland,Georgia,3947.6155252653275,3501.6652560999646
2015,final,0,NA,NA,Ireland,Azerbaijan,4375.660366350002,3977.425668811576
2015,final,0,NA,NA,Ireland,Montenegro,2236.5031835085806,2105.08096823101
2015,final,0,NA,NA,Ireland,Slovenia,1689.8637956715622,1568.3606410168102
2015,final,0,NA,NA,Ireland,Romania,2536.5549180024123,2027.7183373511373
2015,final,0,NA,NA,Ireland,Armenia,4034.3245607154345,3885.0460237614434
2015,final,0,NA,NA,Ireland,Albania,2354.0527719177617,2209.7417752628908
2015,final,7,NA,NA,Ireland,Lithuania,2050.6540861060116,1734.6021432621671
2015,final,0,NA,NA,Ireland,Greece,2853.8153319924504,2416.548928419011
2015,final,0,NA,NA,Ireland,Hungary,1896.3258237312991,1689.669868962061
2015,final,0,NA,NA,Ireland,Spain,1451.0113654922723,863.7742223796687
2015,final,0,NA,NA,Ireland,Cyprus,3676.7791517900337,3582.0077331323982
2015,final,3,NA,NA,Ireland,Poland,1825.0422971290143,1325.3967512595082
2015,final,1,NA,NA,Ireland,United Kingdom,462.93983954098337,0
2015,final,0,NA,NA,Ireland,France,777.3983443169765,412.8611897495693
2015,final,0,NA,NA,Ireland,Austria,1681.222964249275,1249.1713484390166
2015,final,0,NA,NA,Ireland,Germany,1316.1111588253739,822.3085470218589
2015,final,10,NA,NA,Israel,Sweden,3319.8371138417947,2940.3209065362794
2015,final,8,NA,NA,Israel,Russia,2672.3914682166505,1173.8461376855512
2015,final,12,NA,NA,Israel,Italy,2303.8828029621104,1667.4463120957578
2015,final,4,NA,NA,Israel,Belgium,3296.082846117788,3020.489115646928
2015,final,7,NA,NA,Israel,Australia,14000.901598775,10199.228375408944
2015,final,0,NA,NA,Israel,Latvia,2927.302007109983,2573.981486003267
2015,final,3,NA,NA,Israel,Estonia,3172.6902803854755,2764.1087722427096
2015,final,0,NA,NA,Israel,Norway,3611.300624685895,3356.5045884831998
2015,final,0,NA,NA,Israel,Israel,0,0
2015,final,2,NA,NA,Israel,Serbia,1932.005766826219,1511.7906087910928
2015,final,0,NA,NA,Israel,Georgia,1395.3055108784483,1040.22156057183
2015,final,0,NA,NA,Israel,Azerbaijan,1626.441446998769,1061.388533813468
2015,final,0,NA,NA,Israel,Montenegro,1839.576175202957,1682.3272619042975
2015,final,6,NA,NA,Israel,Slovenia,2379.5000559954315,2161.1056748050437
2015,final,5,NA,NA,Israel,Romania,1614.65848450024,1313.2329428202556
2015,final,0,NA,NA,Israel,Armenia,1253.213838431466,1027.2879883264445
2015,final,0,NA,NA,Israel,Albania,1732.3444417036533,1499.1207090233454
2015,final,0,NA,NA,Israel,Lithuania,2663.9236073651186,2443.869658592633
2015,final,0,NA,NA,Israel,Greece,1252.0065577379887,724.7071512689745
2015,final,0,NA,NA,Israel,Hungary,2218.17193113237,1884.8995505207718
2015,final,1,NA,NA,Israel,Spain,3592.208941962409,2837.6384140110495
2015,final,0,NA,NA,Israel,Cyprus,413.5844282089013,227.86046200377905
2015,final,0,NA,NA,Israel,Poland,2550.5613591352276,2038.3793308768384
2015,final,0,NA,NA,Israel,United Kingdom,3607.566597338017,3382.1902309968737
2015,final,0,NA,NA,Israel,France,3332.2249480637665,2451.9790070292565
2015,final,0,NA,NA,Israel,Austria,2417.7841909133394,2202.62858901149
2015,final,0,NA,NA,Israel,Germany,2899.8272747208293,2446.5590780384828
2015,final,12,NA,NA,Italy,Sweden,1977.2570807005616,920.2210624469453
2015,final,10,NA,NA,Italy,Russia,2375.984589227615,970.9645246465958
2015,final,0,NA,NA,Italy,Italy,0,0
2015,final,7,NA,NA,Italy,Belgium,1172.1882015457436,392.32603597943205
2015,final,6,NA,NA,Italy,Australia,16224.731081287418,12001.176968725016
2015,final,4,NA,NA,Italy,Latvia,1869.2690004539995,1169.720787959352
2015,final,2,NA,NA,Italy,Estonia,2124.230982121904,1371.3752378461718
2015,final,5,NA,NA,Italy,Norway,2006.5593338840833,1250.7430074507604
2015,final,8,NA,NA,Italy,Israel,2303.8828029621104,1667.4463120957578
2015,final,3,NA,NA,Italy,Serbia,722.0699589113497,308.3908709371608
2015,final,0,NA,NA,Italy,Georgia,2661.5999267328307,1813.3839824811091
2015,final,0,NA,NA,Italy,Azerbaijan,3111.076184577145,2228.8306597591854
2015,final,0,NA,NA,Italy,Montenegro,561.8546778873707,173.133565934408
2015,final,0,NA,NA,Italy,Slovenia,489.7508822560736,0
2015,final,0,NA,NA,Italy,Romania,1138.2010470219395,493.6703793312349
2015,final,0,NA,NA,Italy,Armenia,2677.5001099077367,2100.8102864548714
2015,final,0,NA,NA,Italy,Albania,612.9549961637518,73.11620816480581
2015,final,0,NA,NA,Italy,Lithuania,1703.5047742283182,1078.5742301188973
2015,final,0,NA,NA,Italy,Greece,1052.2398448861607,103.61756722230282
2015,final,0,NA,NA,Italy,Hungary,811.7014106940976,186.54958268363302
2015,final,0,NA,NA,Italy,Spain,1361.7875861934126,335.5359727522944
2015,final,0,NA,NA,Italy,Cyprus,1958.2736663903627,1332.1729755884937
2015,final,1,NA,NA,Italy,Poland,1317.190338367664,453.4979515026007
2015,final,0,NA,NA,Italy,United Kingdom,1432.2462150996153,712.3910116443652
2015,final,0,NA,NA,Italy,France,1106.5627294250526,0
2015,final,0,NA,NA,Italy,Austria,763.8150371626128,0
2015,final,0,NA,NA,Italy,Germany,1182.5245305256917,47.7648856717172
2015,final,12,NA,NA,Latvia,Sweden,442.45081680782135,144.7508587149964
2015,final,10,NA,NA,Latvia,Russia,839.97994988778,0
2015,final,8,NA,NA,Latvia,Italy,1869.2690004539995,1169.720787959352
2015,final,4,NA,NA,Latvia,Belgium,1458.1785267316984,1139.3222658033576
2015,final,5,NA,NA,Latvia,Australia,15315.209314687183,11736.89995494502
2015,final,0,NA,NA,Latvia,Latvia,0,0
2015,final,6,NA,NA,Latvia,Estonia,276.5441621886168,0
2015,final,2,NA,NA,Latvia,Norway,843.0049338714352,599.8908626525584
2015,final,1,NA,NA,Latvia,Israel,2927.302007109983,2573.981486003267
2015,final,0,NA,NA,Latvia,Serbia,1374.5448675360694,1103.9499453875833
2015,final,0,NA,NA,Latvia,Georgia,2242.924094859109,1624.669050264771
